student_id,faculty,major,current_semester,gpa,interest_area,elective_code,elective_name,elective_term,course_difficulty,ects,success_probability,passed,gpa_risk
209663268,"School of Social Sciences, Business and Law",Economics,2,2.88,Law,ECO210,Microeconomics,3,Hard,5,0.38,0,Medium
205724514,"School of Social Sciences, Business and Law",Economics,3,2.92,"Education, Artificial Intelligence, Programming",ECO210,Microeconomics,3,Hard,3,0.49,1,Medium
237182741,School of Education and Humanities,Physics,8,2.69,Education,PHY330,Electrodynamics,6,Easy,4,0.55,0,Medium
229379545,"School of Social Sciences, Business and Law",Finance,5,2.98,Programming,FIN330,Investment Analysis,6,Hard,3,0.4,0,Medium
213898829,School of IT and Applied Mathematics,Computer Science,4,3.68,"Statistics, Law, Finance",CSS330,Operating Systems,5,Hard,3,0.5,0,Low
207359113,School of IT and Applied Mathematics,Information Systems,3,2.04,Research,INF320,Information Security,6,Easy,4,0.36,0,High
217532355,"School of Social Sciences, Business and Law",Finance,3,3.31,"Programming, Finance, Business",FIN410,Risk Management,7,Easy,4,0.55,0,Low
247371219,"School of Social Sciences, Business and Law",Finance,1,2.81,"Business, Artificial Intelligence, Research",FIN220,Corporate Finance,4,Easy,4,0.47,0,Medium
215533265,"School of Social Sciences, Business and Law",Management,1,3.91,"Artificial Intelligence, Statistics, Data Analysis",MGT210,Principles of Management,3,Hard,4,0.54,0,Low
231938039,School of Education and Humanities,Physics,8,3.82,Education,PHY310,Quantum Mechanics,5,Hard,5,0.62,1,Low
227905152,School of Education and Humanities,Physics,8,3.99,Finance,PHY310,Quantum Mechanics,5,Medium,4,0.75,1,Low
214161660,School of IT and Applied Mathematics,Information Systems,7,2.96,Research,INF320,Information Security,6,Easy,4,0.59,0,Medium
226626342,School of IT and Applied Mathematics,Statistics and Data Science,7,3.95,Finance,INF376,Natural Language Processing,7,Hard,3,0.64,1,Low
229136150,"School of Social Sciences, Business and Law",Management,2,2.48,"Research, Education",MGT410,Strategic Management,7,Hard,4,0.32,1,High
232092920,School of IT and Applied Mathematics,Computer Science,7,2.49,"Finance, Business",CSS210,Data Structures,3,Hard,4,0.42,0,High
242931590,"School of Social Sciences, Business and Law",Management,8,3.91,Finance,MGT320,Project Management,5,Hard,5,0.64,0,Low
202501836,School of Education and Humanities,Physics,1,3.82,"Machine Learning, Artificial Intelligence",PHY330,Electrodynamics,6,Easy,4,0.62,0,Low
213431056,School of IT and Applied Mathematics,Information Systems,7,2.87,Artificial Intelligence,INF305,Database Systems,5,Medium,5,0.58,1,Medium
203685456,"School of Social Sciences, Business and Law",International Law,4,3.28,"Education, Programming",LAW330,Human Rights Law,5,Easy,5,0.54,0,Low
235885745,"School of Social Sciences, Business and Law",Finance,2,2.77,"Statistics, Programming, Business",FIN410,Risk Management,7,Hard,3,0.37,0,Medium
213840414,School of Education and Humanities,Mathematics,3,3.37,"Business, Data Analysis, Artificial Intelligence",MAT310,Abstract Algebra,5,Easy,5,0.56,1,Low
245033114,"School of Social Sciences, Business and Law",Finance,3,2.96,Data Analysis,FIN220,Corporate Finance,4,Easy,3,0.49,1,Medium
213250081,School of IT and Applied Mathematics,Computer Science,6,3.77,"Machine Learning, Statistics",CSS330,Operating Systems,5,Easy,4,0.72,1,Low
225463589,School of Education and Humanities,Mathematics,8,2.49,Programming,MAT310,Abstract Algebra,5,Medium,4,0.52,1,High
224495131,School of IT and Applied Mathematics,Computer Science,7,3.83,Business,CSS210,Data Structures,3,Medium,5,0.72,0,Low
209450535,School of Education and Humanities,Mathematics,2,2.66,Education,MAT310,Abstract Algebra,5,Easy,3,0.45,0,Medium
208517717,"School of Social Sciences, Business and Law",Finance,3,2.5,"Law, Business",FIN410,Risk Management,7,Hard,4,0.33,0,Medium
207393187,School of IT and Applied Mathematics,Statistics and Data Science,6,3.6,"Statistics, Research, Artificial Intelligence",CSS324,Introduction to Machine Learning,7,Medium,4,0.59,1,Low
248078170,"School of Social Sciences, Business and Law",Economics,6,3.39,Programming,ECO410,Econometrics,7,Medium,3,0.56,1,Low
227754873,School of IT and Applied Mathematics,Statistics and Data Science,5,3.19,"Statistics, Finance, Education",SDS305,Applied Statistics,5,Hard,5,0.63,1,Low
228711387,School of Education and Humanities,Mathematics,3,3.16,"Statistics, Research, Machine Learning",MAT310,Abstract Algebra,5,Easy,3,0.52,0,Low
232124929,"School of Social Sciences, Business and Law",Management,5,3.38,Finance,MGT320,Project Management,5,Easy,5,0.66,1,Low
241860339,School of IT and Applied Mathematics,Information Systems,1,3.49,"Machine Learning, Business, Research",INF320,Information Security,6,Easy,5,0.57,1,Low
234987759,School of IT and Applied Mathematics,Information Systems,5,3.02,Data Analysis,INF305,Database Systems,5,Medium,3,0.6,1,Low
239229404,"School of Social Sciences, Business and Law",Management,8,2.73,"Business, Education",MGT320,Project Management,5,Medium,4,0.56,1,Medium
226955235,"School of Social Sciences, Business and Law",Economics,4,3.2,"Programming, Business",ECO210,Microeconomics,3,Hard,3,0.53,1,Low
241337913,School of IT and Applied Mathematics,Statistics and Data Science,5,2.42,Programming,SDS305,Applied Statistics,5,Easy,3,0.51,0,High
236845669,"School of Social Sciences, Business and Law",Management,7,2.72,"Research, Statistics, Programming",MGT210,Principles of Management,3,Hard,3,0.46,1,Medium
235949390,"School of Social Sciences, Business and Law",Management,3,3.47,Programming,MGT410,Strategic Management,7,Medium,4,0.57,0,Low
221202300,School of Education and Humanities,Physics,7,3.39,Law,PHY310,Quantum Mechanics,5,Medium,5,0.66,1,Low
202159585,School of Education and Humanities,Physics,7,3.68,"Finance, Programming",PHY330,Electrodynamics,6,Easy,3,0.7,1,Low
234865688,School of Education and Humanities,Mathematics,2,3.55,Machine Learning,MAT310,Abstract Algebra,5,Hard,4,0.48,1,Low
207155637,School of Education and Humanities,Pedagogy and Psychology,5,3.01,"Data Analysis, Law",EDU330,Teaching Methodologies,5,Easy,3,0.6,1,Low
228668888,School of IT and Applied Mathematics,Computer Science,2,2.93,"Machine Learning, Statistics, Artificial Intelligence",CSS210,Data Structures,3,Easy,5,0.49,1,Medium
226486110,School of Education and Humanities,Pedagogy and Psychology,4,2.38,"Data Analysis, Statistics",EDU330,Teaching Methodologies,5,Hard,5,0.31,0,High
237029665,School of IT and Applied Mathematics,Information Systems,5,3.05,"Research, Finance",INF320,Information Security,6,Medium,4,0.51,0,Low
206039482,School of Education and Humanities,Mathematics,2,2.91,Programming,MAT410,Functional Analysis,7,Medium,4,0.49,0,Medium
215356953,School of Education and Humanities,Physics,1,3.96,Programming,PHY310,Quantum Mechanics,5,Easy,3,0.64,1,Low
249142266,School of IT and Applied Mathematics,Statistics and Data Science,4,3.06,"Research, Law, Statistics",SDS306,Simulation Modeling,5,Easy,4,0.51,1,Low
217947459,School of IT and Applied Mathematics,Information Systems,2,3.2,"Education, Programming, Artificial Intelligence",INF305,Database Systems,5,Hard,3,0.43,1,Low
215725710,"School of Social Sciences, Business and Law",Management,8,3.79,Business,MGT320,Project Management,5,Medium,3,0.72,1,Low
249489820,School of IT and Applied Mathematics,Information Systems,1,3.99,Research,INF320,Information Security,6,Hard,5,0.55,0,Low
226083640,"School of Social Sciences, Business and Law",Finance,8,3.57,"Business, Finance",FIN410,Risk Management,7,Easy,4,0.69,0,Low
233185627,School of Education and Humanities,Pedagogy and Psychology,2,3.65,"Business, Education, Data Analysis",EDU410,Inclusive Education,7,Easy,5,0.7,1,Low
249337121,"School of Social Sciences, Business and Law",International Law,5,2.39,"Finance, Research",LAW330,Human Rights Law,5,Easy,3,0.51,1,High
233151947,"School of Social Sciences, Business and Law",Management,5,2.95,Research,MGT210,Principles of Management,3,Easy,4,0.59,0,Medium
208060890,School of IT and Applied Mathematics,Information Systems,3,3.54,"Data Analysis, Research",INF320,Information Security,6,Hard,4,0.48,0,Low
219680093,"School of Social Sciences, Business and Law",Finance,1,3.71,Law,FIN410,Risk Management,7,Hard,3,0.51,0,Low
221248520,School of IT and Applied Mathematics,Information Systems,5,3.47,"Law, Programming, Research",INF305,Database Systems,5,Medium,4,0.67,0,Low
245746741,"School of Social Sciences, Business and Law",Management,3,2.14,"Machine Learning, Statistics, Artificial Intelligence",MGT410,Strategic Management,7,Medium,5,0.37,0,High
228249000,School of Education and Humanities,Physics,1,2.47,"Finance, Law",PHY330,Electrodynamics,6,Medium,5,0.42,0,High
243683359,School of IT and Applied Mathematics,Computer Science,7,3.14,Data Analysis,CSS350,Software Engineering,5,Easy,4,0.62,1,Low
232762964,School of Education and Humanities,Physics,1,3.1,"Business, Education, Machine Learning",PHY330,Electrodynamics,6,Easy,5,0.52,1,Low
245145609,School of IT and Applied Mathematics,Information Systems,3,2.72,Research,INF320,Information Security,6,Medium,5,0.46,1,Medium
229577266,"School of Social Sciences, Business and Law",Management,6,3.53,Business,MGT410,Strategic Management,7,Hard,5,0.48,1,Low
215510834,School of IT and Applied Mathematics,Information Systems,5,3.74,Research,INF340,Enterprise Systems,7,Easy,4,0.61,1,Low
216619847,School of Education and Humanities,Physics,6,2.76,"Research, Artificial Intelligence, Education",PHY330,Electrodynamics,6,Hard,4,0.46,1,Medium
215770629,"School of Social Sciences, Business and Law",International Law,3,3.64,"Machine Learning, Education, Statistics",LAW330,Human Rights Law,5,Easy,4,0.6,0,Low
207237180,"School of Social Sciences, Business and Law",Economics,5,3.47,Machine Learning,ECO330,Macroeconomics,5,Hard,5,0.57,0,Low
211381263,"School of Social Sciences, Business and Law",Economics,3,3.72,Data Analysis,ECO210,Microeconomics,3,Hard,4,0.61,1,Low
245617209,"School of Social Sciences, Business and Law",Finance,5,3.24,"Artificial Intelligence, Business, Finance",FIN330,Investment Analysis,6,Easy,5,0.54,1,Low
216144769,"School of Social Sciences, Business and Law",Economics,2,3.09,"Business, Finance",ECO330,Macroeconomics,5,Medium,3,0.51,0,Low
245739342,School of IT and Applied Mathematics,Computer Science,3,3.0,Artificial Intelligence,CSS350,Software Engineering,5,Medium,5,0.5,1,Low
227892393,School of Education and Humanities,Pedagogy and Psychology,7,2.82,Statistics,EDU330,Teaching Methodologies,5,Easy,3,0.57,1,Medium
219982663,"School of Social Sciences, Business and Law",International Law,8,2.27,"Education, Machine Learning, Finance",LAW410,International Arbitration,7,Easy,4,0.49,0,High
234318019,"School of Social Sciences, Business and Law",Management,2,2.96,"Statistics, Law",MGT410,Strategic Management,7,Easy,5,0.49,1,Medium
247947915,"School of Social Sciences, Business and Law",International Law,4,2.9,"Education, Data Analysis, Law",LAW410,International Arbitration,7,Medium,4,0.48,1,Medium
228686378,"School of Social Sciences, Business and Law",International Law,5,3.4,"Machine Learning, Artificial Intelligence",LAW330,Human Rights Law,5,Medium,4,0.66,0,Low
248268838,School of IT and Applied Mathematics,Information Systems,3,3.11,Data Analysis,INF320,Information Security,6,Medium,4,0.52,1,Low
248933731,School of IT and Applied Mathematics,Statistics and Data Science,2,2.49,"Research, Law",SDS306,Simulation Modeling,5,Easy,5,0.42,0,High
215630121,School of Education and Humanities,Pedagogy and Psychology,2,2.05,"Data Analysis, Education, Programming",EDU210,Educational Psychology,3,Easy,5,0.46,1,High
201599310,"School of Social Sciences, Business and Law",Economics,5,3.43,"Data Analysis, Machine Learning",ECO210,Microeconomics,3,Easy,4,0.66,0,Low
203410013,"School of Social Sciences, Business and Law",Economics,4,2.77,"Artificial Intelligence, Business, Finance",ECO330,Macroeconomics,5,Medium,4,0.47,0,Medium
201308251,"School of Social Sciences, Business and Law",Management,4,2.29,"Machine Learning, Research",MGT410,Strategic Management,7,Easy,4,0.39,0,High
221979721,"School of Social Sciences, Business and Law",Economics,4,2.13,"Education, Data Analysis, Business",ECO410,Econometrics,7,Easy,3,0.37,0,High
208736706,School of Education and Humanities,Mathematics,2,2.54,"Data Analysis, Statistics",MAT310,Abstract Algebra,5,Medium,5,0.43,0,Medium
222913856,School of Education and Humanities,Physics,4,2.28,"Data Analysis, Research",PHY330,Electrodynamics,6,Hard,4,0.29,1,High
213539948,School of IT and Applied Mathematics,Computer Science,4,3.54,"Research, Data Analysis, Finance",CSS210,Data Structures,3,Easy,3,0.68,0,Low
243053318,"School of Social Sciences, Business and Law",Economics,2,3.72,"Business, Artificial Intelligence, Programming",ECO410,Econometrics,7,Easy,3,0.61,1,Low
232807098,School of Education and Humanities,Physics,6,2.06,"Data Analysis, Education, Law",PHY310,Quantum Mechanics,5,Medium,3,0.46,1,High
213419390,School of Education and Humanities,Physics,3,2.65,"Finance, Law, Business",PHY410,Statistical Physics,7,Easy,5,0.45,0,Medium
215191756,School of Education and Humanities,Mathematics,2,3.96,"Business, Research, Education",MAT410,Functional Analysis,7,Hard,5,0.54,1,Low
245024202,School of IT and Applied Mathematics,Statistics and Data Science,1,3.94,"Data Analysis, Education",INF376,Natural Language Processing,7,Hard,4,0.54,0,Low
212261265,"School of Social Sciences, Business and Law",Economics,7,3.19,Programming,ECO210,Microeconomics,3,Easy,3,0.63,0,Low
234572543,"School of Social Sciences, Business and Law",International Law,7,2.91,Artificial Intelligence,LAW410,International Arbitration,7,Hard,5,0.49,1,Medium
217167630,School of IT and Applied Mathematics,Information Systems,4,3.78,"Programming, Law, Machine Learning",INF320,Information Security,6,Hard,5,0.52,0,Low
217985294,School of IT and Applied Mathematics,Computer Science,7,2.6,"Research, Education",CSS350,Software Engineering,5,Hard,5,0.44,1,Medium
241859021,School of Education and Humanities,Physics,2,3.52,Business,PHY410,Statistical Physics,7,Hard,5,0.48,1,Low
247638413,"School of Social Sciences, Business and Law",Management,2,2.3,"Machine Learning, Artificial Intelligence, Business",MGT210,Principles of Management,3,Easy,3,0.4,0,High
232521394,School of Education and Humanities,Physics,6,2.36,"Research, Finance",PHY410,Statistical Physics,7,Hard,5,0.3,0,High
241425720,School of IT and Applied Mathematics,Computer Science,8,3.46,"Data Analysis, Business, Statistics",CSS330,Operating Systems,5,Easy,4,0.67,0,Low
229228061,School of Education and Humanities,Physics,4,2.25,Artificial Intelligence,PHY310,Quantum Mechanics,5,Hard,3,0.29,0,High
213732322,School of IT and Applied Mathematics,Information Systems,8,2.05,"Finance, Research, Artificial Intelligence",INF340,Enterprise Systems,7,Easy,4,0.46,0,High
243161267,"School of Social Sciences, Business and Law",Economics,7,3.87,"Business, Machine Learning",ECO330,Macroeconomics,5,Medium,5,0.73,1,Low
201073420,"School of Social Sciences, Business and Law",Economics,7,3.61,"Research, Law, Education",ECO410,Econometrics,7,Hard,4,0.59,0,Low
228561464,School of Education and Humanities,Physics,2,2.83,"Education, Statistics",PHY410,Statistical Physics,7,Easy,5,0.47,0,Medium
236740451,"School of Social Sciences, Business and Law",Finance,4,3.6,"Data Analysis, Business",FIN330,Investment Analysis,6,Hard,5,0.49,0,Low
223224915,School of IT and Applied Mathematics,Computer Science,8,3.11,"Research, Education",CSS439,Distributed Systems,7,Medium,4,0.62,1,Low
212199298,School of Education and Humanities,Pedagogy and Psychology,8,2.38,Statistics,EDU210,Educational Psychology,3,Hard,5,0.41,0,High
239687109,School of Education and Humanities,Pedagogy and Psychology,5,3.53,Education,EDU330,Teaching Methodologies,5,Medium,5,0.68,1,Low
221600762,School of IT and Applied Mathematics,Computer Science,4,3.67,"Law, Research, Artificial Intelligence",CSS210,Data Structures,3,Medium,3,0.7,1,Low
207843047,School of IT and Applied Mathematics,Information Systems,3,2.76,Business,INF320,Information Security,6,Medium,3,0.46,1,Medium
213691524,School of IT and Applied Mathematics,Computer Science,5,3.25,Education,CSS439,Distributed Systems,7,Medium,5,0.54,1,Low
246838997,"School of Social Sciences, Business and Law",International Law,8,3.16,"Law, Artificial Intelligence",LAW330,Human Rights Law,5,Medium,4,0.72,1,Low
243459486,"School of Social Sciences, Business and Law",Economics,3,2.79,Business,ECO210,Microeconomics,3,Medium,4,0.57,0,Medium
239833008,School of IT and Applied Mathematics,Computer Science,4,2.56,Data Analysis,CSS350,Software Engineering,5,Hard,3,0.33,1,Medium
231700606,"School of Social Sciences, Business and Law",Finance,1,2.77,"Business, Finance",FIN220,Corporate Finance,4,Hard,3,0.47,0,Medium
229601550,"School of Social Sciences, Business and Law",Management,1,3.48,Artificial Intelligence,MGT210,Principles of Management,3,Hard,5,0.47,0,Low
245141079,"School of Social Sciences, Business and Law",Finance,7,2.94,Law,FIN220,Corporate Finance,4,Easy,5,0.59,0,Medium
213801251,"School of Social Sciences, Business and Law",Finance,3,3.32,Machine Learning,FIN330,Investment Analysis,6,Hard,3,0.45,1,Low
211836102,School of IT and Applied Mathematics,Computer Science,4,3.78,Programming,CSS350,Software Engineering,5,Medium,5,0.62,1,Low
247230807,School of Education and Humanities,Physics,7,2.52,"Machine Learning, Finance",PHY410,Statistical Physics,7,Easy,5,0.53,0,Medium
201203895,School of Education and Humanities,Physics,5,3.13,"Finance, Law, Programming",PHY330,Electrodynamics,6,Easy,5,0.52,1,Low
209047781,School of IT and Applied Mathematics,Statistics and Data Science,1,3.59,"Research, Data Analysis",INF376,Natural Language Processing,7,Easy,4,0.59,1,Low
208591975,School of IT and Applied Mathematics,Statistics and Data Science,8,3.15,"Machine Learning, Artificial Intelligence",CSS421,Computer Vision,7,Hard,3,0.52,0,Low
205054237,School of IT and Applied Mathematics,Information Systems,8,3.07,Machine Learning,INF320,Information Security,6,Hard,3,0.51,1,Low
208018189,School of Education and Humanities,Physics,6,2.25,Data Analysis,PHY330,Electrodynamics,6,Hard,4,0.39,1,High
248088504,School of IT and Applied Mathematics,Computer Science,3,2.7,Machine Learning,CSS330,Operating Systems,5,Medium,3,0.46,1,Medium
231958696,School of IT and Applied Mathematics,Computer Science,8,2.43,Research,CSS350,Software Engineering,5,Medium,4,0.51,1,High
238065943,School of Education and Humanities,Mathematics,5,2.45,Research,MAT410,Functional Analysis,7,Hard,5,0.32,0,High
221576375,School of Education and Humanities,Physics,3,3.59,Research,PHY410,Statistical Physics,7,Easy,5,0.59,1,Low
237119400,"School of Social Sciences, Business and Law",Finance,7,2.96,"Statistics, Research",FIN220,Corporate Finance,4,Hard,5,0.49,0,Medium
247918423,School of IT and Applied Mathematics,Information Systems,7,2.07,"Law, Programming, Business",INF305,Database Systems,5,Easy,5,0.46,0,High
226168678,School of Education and Humanities,Mathematics,1,2.87,"Research, Statistics, Law",MAT310,Abstract Algebra,5,Hard,3,0.38,1,Medium
231491558,"School of Social Sciences, Business and Law",Economics,8,2.08,"Law, Machine Learning",ECO330,Macroeconomics,5,Easy,5,0.46,1,High
229759686,"School of Social Sciences, Business and Law",International Law,4,2.86,"Statistics, Business",LAW330,Human Rights Law,5,Hard,5,0.38,0,Medium
248785393,"School of Social Sciences, Business and Law",International Law,5,3.5,"Data Analysis, Research, Education",LAW410,International Arbitration,7,Easy,4,0.58,0,Low
237890119,"School of Social Sciences, Business and Law",Management,4,3.74,Machine Learning,MGT320,Project Management,5,Medium,5,0.61,1,Low
246408469,School of IT and Applied Mathematics,Information Systems,6,3.09,Education,INF340,Enterprise Systems,7,Medium,5,0.51,0,Low
246099155,School of IT and Applied Mathematics,Statistics and Data Science,3,3.47,"Research, Law",CSS421,Computer Vision,7,Easy,5,0.57,1,Low
234554483,"School of Social Sciences, Business and Law",Management,3,2.04,"Statistics, Research, Programming",MGT210,Principles of Management,3,Easy,3,0.46,1,High
224913444,School of IT and Applied Mathematics,Computer Science,4,3.3,"Law, Artificial Intelligence",CSS439,Distributed Systems,7,Hard,5,0.45,1,Low
222314339,School of IT and Applied Mathematics,Computer Science,5,3.99,"Research, Programming",CSS210,Data Structures,3,Easy,3,0.75,0,Low
228435473,School of IT and Applied Mathematics,Statistics and Data Science,1,2.44,"Machine Learning, Business",CSS421,Computer Vision,7,Easy,3,0.42,0,High
213700082,"School of Social Sciences, Business and Law",Finance,6,3.09,"Artificial Intelligence, Statistics",FIN220,Corporate Finance,4,Easy,5,0.61,1,Low
201125403,School of IT and Applied Mathematics,Information Systems,6,3.03,"Programming, Education, Law",INF305,Database Systems,5,Easy,3,0.6,1,Low
225060104,School of IT and Applied Mathematics,Computer Science,3,2.83,"Business, Programming",CSS439,Distributed Systems,7,Easy,5,0.47,1,Medium
214790025,"School of Social Sciences, Business and Law",Management,1,3.2,Business,MGT210,Principles of Management,3,Hard,3,0.43,0,Low
215489464,School of Education and Humanities,Pedagogy and Psychology,7,2.87,"Programming, Research, Education",EDU410,Inclusive Education,7,Medium,5,0.68,1,Medium
225508906,"School of Social Sciences, Business and Law",Finance,4,2.15,"Machine Learning, Statistics",FIN220,Corporate Finance,4,Medium,5,0.47,1,High
222713538,"School of Social Sciences, Business and Law",Economics,8,3.93,"Statistics, Artificial Intelligence",ECO330,Macroeconomics,5,Hard,3,0.64,1,Low
226799643,"School of Social Sciences, Business and Law",International Law,6,2.48,"Finance, Statistics",LAW330,Human Rights Law,5,Easy,3,0.52,1,High
203112474,School of IT and Applied Mathematics,Information Systems,2,2.41,"Artificial Intelligence, Statistics",INF305,Database Systems,5,Hard,3,0.31,0,High
232742056,"School of Social Sciences, Business and Law",Finance,7,2.38,"Research, Business, Data Analysis",FIN220,Corporate Finance,4,Hard,5,0.41,0,High
243244702,School of IT and Applied Mathematics,Information Systems,7,3.13,"Research, Statistics, Business",INF320,Information Security,6,Hard,3,0.52,0,Low
246108051,"School of Social Sciences, Business and Law",International Law,7,3.1,"Artificial Intelligence, Statistics",LAW330,Human Rights Law,5,Easy,5,0.61,1,Low
219972592,"School of Social Sciences, Business and Law",International Law,2,3.91,"Business, Data Analysis",LAW210,International Public Law,3,Hard,4,0.54,0,Low
215539431,"School of Social Sciences, Business and Law",International Law,4,2.73,Finance,LAW410,International Arbitration,7,Hard,4,0.36,0,Medium
224219003,"School of Social Sciences, Business and Law",Economics,5,3.72,"Machine Learning, Business, Finance",ECO410,Econometrics,7,Hard,4,0.51,1,Low
245458643,"School of Social Sciences, Business and Law",Finance,4,2.5,Data Analysis,FIN410,Risk Management,7,Hard,4,0.33,0,Medium
246099967,School of Education and Humanities,Pedagogy and Psychology,4,3.01,"Programming, Data Analysis",EDU410,Inclusive Education,7,Medium,4,0.5,0,Low
227587735,"School of Social Sciences, Business and Law",Economics,6,3.86,"Statistics, Artificial Intelligence",ECO210,Microeconomics,3,Easy,4,0.73,1,Low
202516163,"School of Social Sciences, Business and Law",Management,2,2.9,"Law, Programming",MGT320,Project Management,5,Easy,5,0.48,0,Medium
205725064,School of IT and Applied Mathematics,Information Systems,8,3.25,Education,INF305,Database Systems,5,Medium,4,0.64,1,Low
216590280,School of IT and Applied Mathematics,Statistics and Data Science,3,2.35,"Artificial Intelligence, Finance, Education",CSS324,Introduction to Machine Learning,7,Medium,5,0.4,1,High
221521530,"School of Social Sciences, Business and Law",International Law,2,3.59,"Business, Data Analysis",LAW410,International Arbitration,7,Medium,3,0.59,1,Low
219176358,"School of Social Sciences, Business and Law",International Law,3,2.64,"Law, Artificial Intelligence",LAW330,Human Rights Law,5,Hard,3,0.45,0,Medium
217846057,School of IT and Applied Mathematics,Computer Science,7,3.67,Research,CSS439,Distributed Systems,7,Medium,5,0.7,1,Low
245740299,"School of Social Sciences, Business and Law",Economics,6,2.76,Machine Learning,ECO410,Econometrics,7,Hard,3,0.36,0,Medium
244887997,School of Education and Humanities,Mathematics,5,2.18,"Research, Artificial Intelligence, Law",MAT330,Topology,6,Medium,5,0.38,0,High
228951382,School of IT and Applied Mathematics,Statistics and Data Science,7,2.21,"Business, Finance",CSS421,Computer Vision,7,Hard,5,0.38,0,High
205707103,"School of Social Sciences, Business and Law",International Law,6,3.36,"Data Analysis, Finance, Statistics",LAW330,Human Rights Law,5,Easy,5,0.65,1,Low
221624665,School of Education and Humanities,Pedagogy and Psychology,5,3.94,"Education, Law",EDU210,Educational Psychology,3,Medium,4,0.84,1,Low
217058407,School of Education and Humanities,Mathematics,6,3.26,Machine Learning,MAT330,Topology,6,Easy,3,0.64,0,Low
227741280,School of IT and Applied Mathematics,Information Systems,3,3.63,Programming,INF340,Enterprise Systems,7,Medium,3,0.59,1,Low
216493726,School of Education and Humanities,Physics,3,2.82,"Law, Machine Learning",PHY310,Quantum Mechanics,5,Medium,5,0.47,0,Medium
221244299,School of IT and Applied Mathematics,Computer Science,8,3.54,"Law, Artificial Intelligence, Research",CSS210,Data Structures,3,Easy,3,0.68,1,Low
204260838,"School of Social Sciences, Business and Law",Economics,8,2.39,Programming,ECO330,Macroeconomics,5,Easy,4,0.51,0,High
239763400,School of Education and Humanities,Mathematics,7,3.16,"Data Analysis, Statistics",MAT310,Abstract Algebra,5,Medium,3,0.62,1,Low
245815665,School of IT and Applied Mathematics,Information Systems,7,2.34,"Research, Data Analysis",INF305,Database Systems,5,Hard,4,0.4,0,High
249220327,School of Education and Humanities,Mathematics,3,2.85,"Machine Learning, Data Analysis, Education",MAT330,Topology,6,Hard,4,0.38,1,Medium
238657147,School of IT and Applied Mathematics,Statistics and Data Science,4,2.06,"Statistics, Programming, Finance",CSS421,Computer Vision,7,Hard,5,0.26,0,High
236122493,School of IT and Applied Mathematics,Computer Science,3,3.78,"Law, Research, Data Analysis",CSS330,Operating Systems,5,Hard,4,0.52,0,Low
244708642,School of Education and Humanities,Mathematics,2,3.16,"Research, Data Analysis",MAT310,Abstract Algebra,5,Medium,4,0.52,1,Low
214066086,"School of Social Sciences, Business and Law",Economics,1,2.94,"Data Analysis, Business, Artificial Intelligence",ECO330,Macroeconomics,5,Easy,5,0.49,1,Medium
238266608,"School of Social Sciences, Business and Law",Finance,1,2.17,"Education, Law",FIN220,Corporate Finance,4,Hard,5,0.28,1,High
246485082,School of Education and Humanities,Physics,1,2.4,"Programming, Data Analysis, Artificial Intelligence",PHY310,Quantum Mechanics,5,Hard,3,0.31,0,High
234664364,School of IT and Applied Mathematics,Statistics and Data Science,8,3.65,"Research, Artificial Intelligence, Statistics",SDS306,Simulation Modeling,5,Easy,3,0.7,0,Low
227224700,School of IT and Applied Mathematics,Information Systems,8,3.33,"Finance, Data Analysis, Research",INF340,Enterprise Systems,7,Easy,4,0.65,0,Low
247557074,School of IT and Applied Mathematics,Information Systems,1,3.16,"Education, Statistics",INF320,Information Security,6,Hard,3,0.42,0,Low
228567417,School of Education and Humanities,Mathematics,2,2.42,"Research, Statistics, Data Analysis",MAT310,Abstract Algebra,5,Hard,3,0.31,0,High
211782689,School of Education and Humanities,Mathematics,7,3.16,"Data Analysis, Machine Learning, Programming",MAT330,Topology,6,Hard,5,0.52,1,Low
239281466,"School of Social Sciences, Business and Law",International Law,8,3.99,"Programming, Statistics",LAW410,International Arbitration,7,Hard,4,0.65,1,Low
207439481,"School of Social Sciences, Business and Law",Economics,4,2.98,Law,ECO330,Macroeconomics,5,Hard,4,0.4,1,Medium
203729925,School of IT and Applied Mathematics,Computer Science,5,3.35,Research,CSS210,Data Structures,3,Hard,3,0.55,0,Low
247284042,"School of Social Sciences, Business and Law",International Law,4,2.7,"Education, Programming",LAW330,Human Rights Law,5,Easy,4,0.46,1,Medium
209729827,School of IT and Applied Mathematics,Statistics and Data Science,7,3.48,"Law, Business",INF376,Natural Language Processing,7,Easy,4,0.67,1,Low
239315783,"School of Social Sciences, Business and Law",Economics,6,2.01,"Programming, Business, Research",ECO330,Macroeconomics,5,Medium,3,0.45,0,High
209496886,"School of Social Sciences, Business and Law",Finance,2,2.15,Statistics,FIN220,Corporate Finance,4,Medium,4,0.37,0,High
208786523,School of Education and Humanities,Physics,2,2.77,"Business, Programming",PHY330,Electrodynamics,6,Easy,3,0.47,0,Medium
213525052,School of Education and Humanities,Mathematics,4,3.86,"Business, Education",MAT410,Functional Analysis,7,Easy,4,0.63,1,Low
242272063,"School of Social Sciences, Business and Law",Finance,4,2.84,"Data Analysis, Statistics, Machine Learning",FIN220,Corporate Finance,4,Easy,3,0.58,1,Medium
215001938,School of IT and Applied Mathematics,Computer Science,6,3.55,Data Analysis,CSS439,Distributed Systems,7,Easy,5,0.58,0,Low
